"Case ID";"Throughput time"
"300450080005200090";"70"
"300450079058300080";"19"
"300450081406200040";"6"
"300450081343900010";"0"
"300450080523600010";"23"
"300450081450700010";"2"
"300450081494100150";"8"
"300450077561400030";"124"
"300450079061700010";"88"
"505451068780800020";"39"
"300450080463500050";"14"
"505453003277400010";"38"
"300450077230900300";"13"
"300450080307500030";"38"
"300450080329600010";"52"
"300450079029100050";"69"
"300450081659600020";"0"
"300450078330300210";"21"
"300450077693600410";"13"
"300450078801200010";"66"
"300450077853800010";"0"
"300450079974500030";"4"
"300450076466400020";"0"
"300450082225700070";""
"505451066066900010";""
"300450079058300090";"19"
"300450079747900010";"64"
"300450079244500150";"2"
"300450080396400020";"55"
"300450079003000020";""
"300450080213000010";"50"
"300450078410000040";"47"
"300450077265200010";"0"
"300450076754600030";"83"
"300450076889600060";"0"
"300450078692700040";"62"
"300450077292100020";"28"
"300450077582300220";"45"
"300450081457900010";"1"
"300450076984900010";"11"
"505451066337600100";""
"300450078850900010";"10"
"300450079457400010";"83"
"300450080656500560";"13"
"300450081628200010";"0"
"300450080291100050";"54"
"300450078735200020";"68"
"300450081530700160";"0"
"300450078876500180";"14"
"300450080848900010";"36"
"300450081664600010";"14"
"300450079559800040";"16"
"300450081047700010";"13"
"300450078535200140";"86"
"505454000792800080";"114"
"300450076412400010";"7"
"300450080189200010";"82"
"505453003191400200";"30"
"300450077746700140";"13"
"300450079819300240";"22"
"300450081213400010";"12"
"300450080539700010";"52"
"300450079416800050";"70"
"300450079895100020";"70"
"505451067530400010";"77"
"300450079683700010";""
"300450081430400010";""
"300450080659800080";"13"
"300450079541700410";"106"
"300450079538200240";"60"
"300450079017400010";"77"
"300450081604100040";"11"
"300450080619300010";"35"
"300450079692800020";"0"
"300450079818400050";"18"
"300450079538800010";"96"
"300450079443900010";"48"
"300450078003700070";"61"
"300450076530200070";"0"
"300450078437200010";"55"
"300450078169600020";"11"
"300450079564700170";"11"
"300450077586500010";"46"
"300450077482600020";"42"
"300450079859300030";"9"
"300450078019500010";"41"
"300450077492400010";"33"
"300450079085700040";"73"
"300450078225400260";"21"
"300450080304500010";"52"
"300450080938600020";"13"
"505450051332200240";""
"300450080481300010";"61"
"300450079976300010";"70"
"300450078855900120";"98"
"300450081310800010";"14"
"300450078006200010";"9"
"300450079541700050";"106"
"300450081280000010";"5"
"300450076415400020";"41"
"300450079006100010";"0"
"300450080653200030";"24"
"300450077118600020";"0"
"300450080940500020";"24"
"300450079649400020";"74"
"300450081098500120";"15"
"300450078576100030";"77"
"300450080334600130";"49"
"300450078589000010";"123"
"300450080403400010";"14"
"300450081288600210";"0"
"300450079604000010";"75"
"300450078093300010";"56"
"300450077735200120";"10"
"300450080395300010";"48"
"505451067878100010";"64"
"505451068625200010";"71"
"300450079244500070";"7"
"300450076758000010";"26"
"505453003245700070";"98"
"300450078272500070";"64"
"300450077456200030";"41"
"300450078063700300";"19"
"300450081193900600";"22"
"300450081096600250";"14"
"300450078029100010";""
"300450081338300010";"0"
"300450078349800010";"88"
"300450078873900010";"41"
"300450079534400010";"0"
"505451067199600030";"45"
"300450078826500020";"11"
"300450079284600420";"13"
"300450080720300020";"27"
"300450079294600130";"19"
"300450079203700130";"74"
"300450077269500030";"23"
"505453003356400060";"0"
"505451068566800010";"27"
"300450077900000090";"12"
"300450079307600010";"0"
"300450080353500020";"0"
"300450081024100010";"13"
"300450080945000060";"10"
"300450077464200180";"170"
"300450080917900160";"19"
"300450076468600180";"0"
"300450079621500040";"74"
"300450081624000010";"41"
"300450081401000020";"0"
"300450081526900010";"0"
"300450079287600700";""
"300450080889600010";"26"
"300450078327500050";"3"
"300450081043100010";"5"
"300450076523500010";"55"
"300450080656500400";"13"
"300450077895400300";"19"
"300450076785700060";"65"
"300450081307700010";"129"
"300450079934900030";"62"
"300450081665200010";""
"300450079426100020";"44"
"300450077746300070";"19"
"300450079733200010";"0"
"300450077344600010";"0"
"300450080650200170";"16"
"300450079705000020";"18"
"300450079374000010";"50"
"300450076543200020";"1"
"300450081262800010";"10"
"300450080333400010";"52"
"300450077871000190";"11"
"300450078041700110";"32"
"300450079001100010";"29"
"300450078571900130";"75"
"300450078079100060";"7"
"300450077623600010";"0"
"300450081265500100";"18"
"300450078122300050";"27"
"300450080361600010";"49"
"300450078869800100";""
"300450081594100010";"3"
"300450076839200010";"26"
"300450077224500010";"0"
"300450079364500020";"7"
"300450081334400020";"13"
"300450078092300030";"7"
"300450079090400010";"17"
"300450076189700020";"0"
"300450078386200010";"76"
"300450077745800130";"24"
"300450076581200330";"10"
"300450078148900070";"68"
"300450079035000040";"76"
"300450079986200140";"11"
"300450077377800160";"21"
"505451067827900010";"73"
"505451068870300020";"20"
"300450078457900010";"84"
"300450081588800010";"19"
"300450078945700040";""
"300450079103600170";"0"
"300450079144500010";"110"
"300450080427800050";"33"
"300450081567400100";"1"
"300450081210900010";"14"
"300450080796800350";""
"300450079300300010";"89"
"300450079782600010";"61"
"300450080105100020";"56"
"505453003337100040";"13"
"300450079221500230";"107"
"300450078409700030";"69"
"505453003152300060";""
"300450078178000010";"74"
"300450078205900040";"24"
"300450076657900050";"0"
"300450078045800040";"31"
"300450078103800700";"92"
"300450079031300010";"119"
"300450079967100320";""
"300450079722800030";"43"
"300450078924600030";"105"
"300450081137200770";"25"
"300450076748500050";"0"
"300450079125600060";"59"
"300450078576100040";"75"
"505451068181000010";""
"300450078612600030";"12"
"300450081556500020";"0"
"300450079716700010";"49"
"300450077949300010";"98"
"300450081523900060";"6"
"300450079530900130";"0"
"300450078694300010";"125"
"300450079049600010";"32"
"300450077964000010";"97"
"300450078910300040";"78"
"300450080341800020";"8"
"300450075910300010";""
"300450076987900010";"25"
"300450081469400010";""
"300450080997400280";"14"
"300450077163000010";"28"
"300450078681100020";"0"
"300450076585300020";"0"
"505454000805300090";"0"
"300450076115600020";"0"
"300450081141400010";"15"
"300450079570000010";"63"
"505451067777400030";"78"
"505451068423000030";"53"
"300450080504700190";"8"
"300450077044200030";"18"
"300450078862300180";"126"
"300450075838800010";"56"
"300450080486300020";"38"
"300450079851000040";"26"
"300450079507900020";"41"
"300450078664700060";"16"
"300450080378900100";"19"
"300450081690800040";"38"
"300450076455600040";"49"
"300450080487500010";"8"
"300450079809900010";"73"
"300450078990500010";"85"
"300450077543500010";"0"
"300450076637700010";"0"
"300450079490600070";"83"
"300450077877200010";"76"
"300450081460900210";"7"
"300450078007800010";"14"
"300450081424000010";""
"300450080890200010";"26"
"300450081193900210";"20"
"300450080671200010";"7"
"300450075886500010";"0"
"300450076590800010";"31"
"300450077672300090";"12"
"300450081114600080";"12"
"300450077084000010";"0"
"300450077475800240";"6"
"300450080704700010";"2"
"300450077528200010";"33"
"300450077804500010";"168"
"300450077969800060";"56"
"300450081267900090";"18"
"300450078625000010";"56"
"300450076315900020";"44"
"300450078883100030";"61"
"300450076616500010";"0"
"300450079199300010";"60"
"300450076760300100";"0"
"300450076352900060";"23"
"300450080097800020";"29"
"300450079179600010";"143"
"300450075742400010";"0"
"300450079442400030";"99"
"300450077210400010";"0"
"300450079193200010";"108"
"300450076529900020";"0"
"300450076752800090";"85"
"300450076468600590";"10"
"300450081101600180";"11"
"300450076259000010";""
"300450079556100270";"18"
"300450080933000010";"18"
"300450080629900010";"2"
"300450079585900010";""
"300450077853300010";"35"
"300450078017000010";"86"
"300450079460500010";"69"
"300450081137200520";"24"
"300450080507500010";"21"
"300450077735700020";"59"
"300450081642400050";"0"
"505453003328800020";"0"
"300450077024000050";"47"
"505451066867800020";"112"
"300450078903400010";"68"
"300450081098500270";"14"
"300450078980900010";"73"
"300450078929500020";"63"
"300450078843200010";"67"
"300450077529500240";"1"
"300450080236800520";"12"
"300450079221500120";"102"
"300450079873800010";"29"
"300450079858700020";"68"
"300450077784200070";"49"
"300450075926100020";"0"
"300450079331500020";"60"
"300450081502900010";"0"
"300450078818600010";"51"
"300450079603300010";"61"
"300450079005100030";"13"
"300450079080300010";"77"
"300450080796800230";""
"300450079960200150";"14"
"300450080486600010";"42"
"300450080841000030";"0"
"300450081288200020";"12"
"300450076309800020";"14"
"300450080389900020";""
"300450078813600030";"40"
"300450081079000080";"18"
"300450080983100080";"14"
"300450076411300010";"26"
"300450080473200020";"41"
"300450076403800010";"43"
"300450081008600270";"13"
"300450079293000040";"40"
"300450081526100010";"0"
"300450079454000030";"62"
"300450078457700010";"84"
"300450078223800180";"14"
"300450079490600050";"1"
"300450081482300040";"0"
"300450078431100220";"125"
"300450080933900320";"34"
"300450078285200010";"61"
"300450077958100010";"35"
"300450079963900020";"38"
"300450079200900020";"74"
"300450081589000010";"83"
"300450080733300010";"42"
"300450079977600040";"9"
"300450081431000040";"4"
"300450081256000010";"20"
"300450078451900050";"38"
"300450079034600100";"38"
"300450081619900060";"0"
"300450079611700260";"68"
"505451067896300030";"57"
"300450079666800100";"12"
"300450077824200010";"48"
"300450078389900040";"41"
"300450077001200060";"21"
"300450082233700010";""
"300450080353100112";""
"300450077057500180";"7"
"300450079422400020";"98"
"300450079020700220";"9"
"505454000767900010";"23"
"300450080643100010";"57"
"300450076928900010";"51"
"300450081195300010";"0"
"300450078823900090";"46"
"505451066392100010";"114"
"300450079574100060";"27"
"300450079209500010";"10"
"300450077702000060";"74"
"300450079950200010";"38"
"505451067942000010";"36"
"300450076880500010";"0"
"300450080725600010";"35"
"300450078512600010";"81"
"300450078329000030";"52"
"300450077321900600";"8"
"300450077750000010";""
"300450079757600090";"83"
"300450081193900090";"15"
"300450080976000010";"13"
"300450079423100010";"63"
"300450076929400010";"0"
"300450078999000020";"76"
"300450081221900010";"15"
"300450079791500010";"54"
"300450079664200010";"46"
"300450079478300160";"21"
"300450081282500010";"13"
"505451068516900010";"75"
"300450078321100010";"33"
"300450078330900080";"19"
"300450078798200200";"24"
"300450081198900030";"22"
"300450079857900010";"51"
"300450081160900010";"0"
"300450076432500010";"0"
"300450077230900220";"12"
"300450077061500010";"0"
"300450079454200010";"99"
"300450079521300020";"52"
"300450081256300010";"0"
"300450078873600020";"0"
"300450080817100090";"38"
"300450077967200050";"83"
"300450077746500290";"21"
"300450078318300010";"82"
"300450076943200020";"25"
"300450077496300010";"53"
"300450080956500200";"10"
"300450080514200050";"27"
"300450077359100010";"0"
"300450078467500030";"12"
"300450078789700070";"66"
"300450077411900060";"46"
"300450079699100010";"18"
"300450077186000020";"63"
"300450079967100420";""
"300450080804000010";"41"
"505451067510800010";"102"
"300450080984900010";""
"300450076698300010";"4"
"300450079017600010";"73"
"300450077493600220";"5"
"300450077952600010";"34"
"300450078578100060";"0"
"300450080726000010";"13"
"300450081999500090";""
"300450080885900050";"7"
"300450079993100040";"4"
"300450078561800100";"28"
"300450078465300010";"74"
"300450077586200020";"26"
"300450079353900020";"43"
"300450080558300010";"14"
"300450080958100370";"17"
"300450078674300110";"115"
"300450076980400010";""
"300450079887900140";"22"
"300450081188900080";"6"
"300450077231300120";"11"
"300450079629900010";"47"
"300450078691500220";"14"
"300450080023600010";"60"
"300450077833100010";"26"
"300450080978600010";"18"
"300450079351500210";"18"
"300450080239400010";"61"
"300450080194700030";"15"
"300450076976900010";"33"
"505451067941900010";"36"
"300450078914200220";"39"
"300450078433000020";"48"
"300450078627500010";"63"
"300450080128800010";"5"
"300450078674600010";"70"
"300450079080900170";"12"
"300450078749200190";"25"
"300450078601900010";"78"
"300450075714700010";"0"
"300450077789100050";"91"
"300450079638200010";"62"
"300450079578000010";""
"300450079687200010";"26"
"505451066325200010";""
"300450080724400010";"41"
"505452000191400310";"117"
"300450078512400070";"140"
"300450079227700050";""
"300450079117500010";"12"
"300450078335200010";"0"
"505451068750600010";"64"
"300450076678300010";""
"505451069177600020";"32"
"300450077659300070";"166"
"300450078616100010";"118"
"300450081533300030";"28"
"300450077335300010";"35"
"300450078386700010";"6"
"300450080608700030";"10"
"300450080172800020";"43"
"300450080691800020";"6"
"300450081130600010";"101"
"300450079942700190";"25"
"300450078579000660";"114"
"300450080281300010";""
"300450076492200060";"117"
"300450079375800020";"6"
"300450077044300010";"0"
"300450080649700120";"61"
"300450078784100010";"0"
"300450077200700010";"37"
"300450078019800230";"11"
"300450080353000010";"28"
"300450076149100010";"0"
"300450081665200060";""
"300450076993300010";""
"300450083946600010";""
"300450077482300100";"84"
"300450079386100010";"126"
"300450076831500010";"40"
"300450077854700050";"42"
"300450076790900030";"31"
"300450077116800010";"40"
"300450081698500010";""
"300450076335600020";"0"
"300450080211600220";"17"
"300450077782500220";"28"
"300450080862700010";"22"
"300450079598000020";"48"
"300450079553600020";"52"
"300450079378500010";"10"
"300450079530900250";"0"
"300450075789100060";""
"300450077212500010";"27"
"300450081372500010";"15"
"300450079243000030";"4"
"300450077493400080";"5"
"300450079125800020";"82"
"300450080120000050";"68"
"300450078743100010";"5"
"300450077895100130";"18"
"505451067895000060";"40"
"300450076607200010";"0"
"300450079083300010";"0"
"300450080925500020";"11"
"300450080176800190";"21"
"300450077863200010";"39"
"300450079895800030";"44"
"300450078103800230";"107"
"300450078967000060";"2"
"300450079243600010";"51"
"300450079312800090";"92"
"300450079373800010";"50"
"300450079730400070";"15"
"300450076307900260";"0"
"300450080146900010";"12"
"300450078877500190";"14"
"300450078917600180";"69"
"300450080483300020";"71"
"300450081237400040";"19"
"300450079916100010";"68"
"505456000652400010";"65"
"505451069023900010";"16"
"300450078444300010";"62"
"300450076492200070";"56"
"300450076928500060";"0"
"300450079835300010";"81"
"300450079459300150";"13"
"300450079315700010";"8"
